video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4,action,lemma,lemma_id
5349969207,1193,640,360,what did the black dog do after the two other dogs came into the room,3,5,TN,chase the cat,bark at white dog,lying down,get up slightly,walk away,came,come,135
3171006258,1099,640,480,why did the man wear helmet,0,2,CW,skating,safety,protect themselves,working at great height,keep warm,wear,wear,5
8312058649,774,640,1138,why does the baby keep kicking his legs up,3,2,CW,happy,can not cycle,crying,to swing chair,playing for fun,keep,keep,149
6143391925,1206,640,480,what did the baby do after she pointed at the television,1,6,TN,step off pad,lean on the lady,touch baby,touch baby s foot,flail around,pointed,point,147
7416295940,2388,640,384,why is there a hand grab the toy near the middle,0,8,CW,adjust its position,baby is playing with it,covered with blanket,pass to baby,kept in pram,grab,grab,86
4273039295,2214,640,360,why does the baby fall down near the end of the video,3,5,CW,weak grip,dog too strong,pick up toy,trip,check the tent,fall,fall,127
4688219212,959,640,480,how did the coach encourage the gymnast boy after the performance,1,1,CH,clap towards him,shake hand with him,to talk to him,hug him,socialize,shake,shake,140
3124551255,1962,640,474,why does not the boy play with the dog,0,0,CW,attracted by the red toy,drinking milk,watching the television,talking to man,dancing,play,play,141
5889898795,2697,640,360,why are the people wearing a helmet,1,0,CW,practice fencing,going down zipline,to look funny,posing for a photo,skating,wearing,wear,5
7536230796,1773,640,1138,why did the boy walk over to the shelf in the beginning of video after playing with the person,1,0,CW,take out book,turn on television,take his blue toy,to take the phone,to take out cards,walk,walk,159
3359075894,414,640,480,how does the man in grey interact with the ball thrown at him,2,8,CH,with the stick,move backwards,hit the ball with the bat,use his hands,holds on to it,hit,hit,142
4671452046,1306,640,480,how is the lady in purple supporting the baby,2,0,CH,strap baby to body,put baby on lap,carrying on her chest,put baby in pram,hold baby s hands,carrying,carry,145
4444192938,866,640,360,what did the girl in pink do after she touched the boy in red s bag,3,3,TN,come out from behind the curtains,taps water with her foot,bite the doll s legs,put both hands by her side,looked at the ground,touched,touch,154
5433090067,607,480,640,why did the girl walk away from the black chair at the start,4,6,CW,to take her bowl,to take another chair,to chase the dog,to get to another girl on the stool,distracted,walk,walk,159
5138093706,931,640,480,why did the baby stretched his hand to the right at the end of the video,0,2,CW,wanted hold handle to stand up,move back,he got the pacifier,happy,disturbed,stretched,stretch,92
2567843468,572,320,240,why is the girl holding a green bowl in her hand,4,3,CW,to pour ingredients out on tray,for baby to play,collect water,pass it to lady,toy,holding,hold,4
2833209794,331,640,480,why does the man in black turn his head towards wall,2,8,CW,someone called him,to wave at someone,look at picture frames,preparing to throw the ball,look at the light,turn,turn,157
4420239986,669,640,480,why did the dog come down on the floor after fighting with the cat for a long time,1,0,CW,get more space on the sofa,tired,lost balance,excited,relax,come,come,135
5996148663,498,640,362,why does the lady hold her hands together underneath the rock,1,2,CW,dancing pose,collect water,assist the girl in planting,pretend to hit the drum,direct attention,hold,hold,4
3981865268,1109,640,480,why is the man touching and turning the black box in front of him,1,7,CW,assist the chef,dj,drawing on the ground,have closer look,imitate,touching,touch,154
7453733046,992,640,360,why is the man on the bench looking up,1,10,CW,waiting for his turn,overlooking the children,checking out the drums,resting,waiting to cut his hair,looking,look,28
8312058649,774,640,1138,why does the baby turn his head to look backwards in the middle of the video,4,3,CW,baby moved,pick out food,the safety guard protect the baby,eat the food,curious,turn,turn,157
3198533789,690,640,362,what does the man in white do after lifting his leg up in the middle of the video,2,9,TN,touch his hand,moves the object,push the cords away,change direction,run towards the camera,lifting,lift,137
3441428429,2697,640,480,how did the girl skater get lift up in the air,4,6,CH,drag her in a circular motion,sway slightly,hit the lady in green,slippery ice,man carries her,carries,carry,145
3830567237,716,640,480,what does the man in black do after letting the horse drink water at the start,1,2,TN,happy,wash horse s body,continue running awhile,bend down,swing over his head,letting,let,128
6159637889,2250,640,1138,what does the person do after the baby waves its hand in the middle of the video,4,5,TN,squeezing tube,toy falls,teething,hold the baby up,swing the cradle higher,waves,wave,53
2726497009,1575,640,480,why is the male bike rider wearing gloves,4,3,CW,cycling outfit,used for safety during game,breathe underwater,road repairing,better grip,wearing,wear,5
5607805258,718,640,1138,why does cat falls and tries to defend herself in the beginning,0,0,CW,cat is scared,to brush at the right spot,getting her attention,scared tail will hit it,go somewhere,falls,fall,127
8505893258,888,640,360,why does the woman in green hold up her phone in the middle of the video,2,1,CW,pick up call,prevent it from falling,record their interactions,looking at her phone,to pass to someone,hold,hold,4
3049351381,1542,640,480,what does the baby do after putting down its hand in the middle,1,4,TN,look up smile and move hand,yawn,touches the plant,looks at the other side,touch the cloth,putting,put,160
2877270840,780,640,480,why does the man hold the wine glass,1,5,CW,understand its components,drink,cheers with others,bottle belongs to him,attract baby,hold,hold,4
5996148663,498,640,362,why did the lady put her hand on her face at the end of the video,0,6,CW,to wipe her mouth,reading from paper,more presentable,carry dog up,carry girl,put,put,160
2510696559,2117,640,480,why did the boy look down at the bike before starting to cycle,3,0,CW,change direction,not experienced in cycling,practice cycling,aim,practicing,look,look,28
3963997053,573,640,480,why are there two men standing at the center istand and holding on to their cameras,2,1,CW,finished performing,cleaning camera lens,recording,playing game,taking photo of dog,standing,stand,158
4083875373,1621,360,480,what does the girl do after standing up at the end,4,5,TN,wave and dance,fall backwards,stop and point,walk around it,walks to the television,standing,stand,158
4612723694,1681,640,480,why is he holding the snake s tail,1,4,CW,feed the snake,to control snake better,pose for camera,pass it to the zookeeper,keep it in the cage,holding,hold,4
2573424030,1470,320,240,how are the children being moved around,1,10,CH,mimics on a phone call,push with stroller,crawling,in the high chair,play with the rope,push,push,151
4443526735,472,480,640,what does the baby do with his right hands after turning at the end,4,8,TN,clap hands,hit the table,stares at woman,show the toy,touch the red toy,turning,turn,157
4219909195,1003,640,480,why did the man lie backwards at the end of the video,1,5,CW,to read,girl move from his back to side,to whisper to lady in green,to let dog sit on lap,to stretch,lie,lie,57
6480018109,709,640,360,how is the nurse with long hair supporting the patient,1,5,CH,holding her neck,holding her by strap,hold her hands,bend down and touch her,held her walking stick,holding,hold,4
6879924118,488,640,360,why are there so many cones nicely placed on the grass,2,2,CW,swept by the flood,camping trip,marking for position,baby is playing,someone s birthday,placed,place,133
6618792571,2518,640,480,why did the baby hold on to something as she moves,4,0,CW,hold toy doll,pass to girl,dog leash,riding bicycle,pushing toy cart,hold,hold,4
4822859674,861,640,480,what did the lady do after the boy crawled towards her,1,8,TN,take the balloon,give boy sweet,chase after him,run towards the boy,point at the bicycle,crawled,crawl,112
8627074061,2697,640,360,why did the girl lean forward to the table at the end of the video,4,7,CW,playing piano,hit the toy dog,talking to lady,take the book,interested in white art piece,lean,lean,98
8107573462,406,640,360,how did the man make sure that the boy does not get drag on the ground when he fell,3,8,CH,checks on him,was quiet,bib,let go of boy s hand,wearing helmet,let,let,128
4251505427,2290,640,480,why did the lady at the back carry the baby to stand on her lap,4,0,CW,lose balance walking,grandmother is teaching her,as the lady wants to keep her close,watching and recording children playing,show affection,carry,carry,145
4765717907,1180,640,480,what did the man do after the boy picked up the ball near the middle,4,7,TN,look in the direction of ball,try to get ball back,kick the ball,look to the left,carries him,picked,pick,152
3429509208,374,640,480,why does the baby turns the vacuum cleaner in a particular direction near the end,4,4,CW,to push door back,he was stuck at the sofa,interested in the store,clean the corner,want to turn back,turns,turn,157
2978295992,1056,640,360,why did the lady with the pumpkin stretch her hand out over the table at the end,0,6,CW,place a piece of pumpkin,celebrate birthday,wipe her hands,get tissues,mixing ingredients together in bowl,stretch,stretch,92
5205081904,623,360,480,why does the child constantly look down,3,0,CW,sleepy,playing with a toy,playing game,looking at the tablet,safety,look,look,28
6988748711,1512,640,480,why did the grey shirt woman stand at the side while watching the red shirt man pull cloth open,3,4,CW,wash hairs,focus on her,listening,in case he needs helps,read marriage vows,stand,stand,158
4103088549,485,640,480,why did the man spread his arms out,3,6,CW,massage,to hug the baby,rowing boat,to balance on the surfboard,skydiving,spread,spread,85
3402648543,516,320,240,why does the big dog run behind the house,3,4,CW,fethc ball,chasing the car,playing,hide from small dogs,guide direction,run,run,155
2435633172,2293,500,375,why was the pig sticking its mouth down at the start,2,4,CW,getting fur shaved,tease the dog,eat,playing with dog,playing with it by biting,sticking,stick,101
6233408665,2246,640,360,what did the girl in green do after the girl in grey put the board near her face,3,1,TN,other side of table,raised up both hands,adjust the girl s clothes,push the board away,try to pull it open,put,put,160
6097994550,526,640,360,why did the man lying down roll over on the floor near the end,0,6,CW,to move to the camera,fall over,laughing,baby crying,let kids walk through,lying,lie,57
4542882771,866,480,640,why does the baby move his hands,3,1,CW,stiring,playing piano,drawing,scoop food,caress dog,move,move,161
3526597179,807,640,360,what did the lady in yellow do after talking to the lady in white,4,6,TN,hold the girl s hand,she drinks it,nods her ehad,moved,turn behind her,talking,talk,126
8080432373,2697,640,360,why did the man point at the chair,3,1,CW,grab attention,lecturing,suggest lady to sit,guide baby to get down,playing the guitar,point,point,147
2833209794,331,640,480,what does the man in black do after turning his body to face the wall,4,7,TN,waiting,catch the ball,lean forward,walk towards the ladies,look at the picture frames,turning,turn,157
7416295940,2388,640,384,how does the dog show affection towards the baby,4,5,CH,wagging his hands,jump at each other,kiss his legs,bring boy ball,lick the baby,lick,lick,105
2614918961,1311,640,480,why does the baby constantly look down at his hands,4,0,CW,babbling,reading,excited,worried,playing with a toy,look,look,28
7164729910,656,640,360,why is the boy shaking his body in the middle of the video,1,3,CW,happy,trying to move car,playing,adjust his cap,pick up the ball,shaking,shake,140
11566930393,872,640,480,what does the boy do after the other person removes the plastic wrap from the toy in the middle,0,4,TN,stands up,put hand inside the toy,laugh,move forward and backwards,on the floor,removes,remove,129
4882414082,1350,640,480,how did the baby reach the height of the table,1,3,CH,standing,sit on high chair,jumps,holding the barrier,sat on her lap,sit,sit,78
9735768590,680,640,360,how does the baby react after the woman runs the finger across the baby s stomach,0,6,TN,laughs,catches the baby,carry the baby up,open her mouth,take off bib,runs,run,155
2854886555,480,320,240,why did the boy twist the fruit at the start of the video,4,0,CW,squeeze it,show fruit to others,pick up the ball,help him move,take it off the tree,twist,twist,6
8177965766,705,640,360,how does the man react to the performance before sitting down,0,6,TP,smile,pick up something,tired,smoke,stop cycling for a while,sitting,sit,78
3462517143,722,640,480,why does the brown dog walk into the container after the white dog walks away,0,1,CW,wash his paws,wants food,wait for black dog attention,get away the dust,tired,walk,walk,159
2735019707,583,640,480,why is the man in red watching the boy in the middle of the video,4,2,CW,learn how to play,wait for him,pick up the boy,to video him,watch him playing drum,watching,watch,28
5801184682,1683,640,480,what did the cat do after crossing the brown basket at the start,1,5,TN,run away,hide behind,look into the toilet bowl,go near the table,jump down,crossing,cross,82
4189100053,874,640,360,why did the lady put her hand closer to the baby s mouth,4,4,CW,curiously looking around,to pet baby,nobody using currently,girl is playing with it,in case food fall,put,put,160
3380344744,1485,640,480,why is the lady holding on to the baby s head,0,1,CW,hold while cleaning him,ensure baby dont fall,support the baby s walking,position for photo,carrying her,holding,hold,4
2400715506,414,320,240,why does the thumb move upwards when the animal is moving close to it,1,3,CW,feed dog,prevent from falling,hand gesture while talking,feel happy,draw attention,move,move,161
3477387686,2034,640,480,how did the girl get the dog s attention after she clapped at the end of the video,1,8,CH,lift dog up by pulling its leg,touch its ear,standing up,using hand gesture,hold leash,touch,touch,154
4189100053,874,640,360,what did the lady do after she wiped the ice cream from the baby s mouth,3,5,TN,clean the table,huge snowfall,walk off,lick her finger,wipe it with tissue,wiped,wipe,104
6159637889,2250,640,1138,why is the baby s cradle rocked front and back,2,2,CW,man takes away the bottle,laughing shakes baby,soothe baby to sleep,grab the woman s finger,play with the toy,rocked,rock,74
6018514357,1280,640,1138,why did the man hold the baby s hands,0,6,CW,to support the baby,to carry the baby,to take a photo,to wash the baby,slide down with baby,hold,hold,4
5429688959,2490,640,360,why is the singer sitting on a chair,1,2,CW,feel taller than audience,better support for guitar,leverage the height,watching performance,the singer cannot stand up,sitting,sit,78
3355698421,1193,640,360,how did the man in checkered shirt gesture towards the woman in black,3,2,CH,peer at her,put his arm behind her,standing,point his finger,using the mouse,point,point,147
3784543730,852,640,480,why is there person in black moving his legs,3,6,CW,jumping up and down,dancing,swimming,cycling,doing judo,moving,move,161
3429509208,374,640,480,what did the boy do before he raised his hand to take the camera,1,8,TP,brush his pants,turn the vacuum cleaner,look away,laughed,talk to boy,raised,raise,137
3477387686,2034,640,480,what did the dog do after the girl puts her palm out,2,4,TN,climb onto girl,jumped,place paw on her palm,kiss her,walk away,puts,put,160
4584426085,2697,360,480,what did the puppy do after jumping near the middle,2,6,TN,close eyes and open mouth,lick the kid,go to the person in sandals,love,feeding,jumping,jump,153
2503404966,840,640,480,why does the boy stand up near the end of the video,1,10,CW,throw ball backwards,dark,take something,to reach towards the woman,wants to eat,stand,stand,158
6329954198,692,640,360,why does the man in black hold his jacket with one hand,0,1,CW,prevent it from falling,woman grabbing the other end,cold,bag blocking,posing for photo,hold,hold,4
11244289523,552,640,360,why is the girl in pink wearing a sash,0,1,CW,celebrate her birthday,she won a pageant,she is performing on stage,she won an award,her costume,wearing,wear,5
2977504625,384,640,360,what did the boy in white do after the boy in the car looked behind at the middle,1,6,TN,pull his pants,look behind,screw it in,hold onto boy,shows his car too,looked,look,28
6964124866,515,640,360,why is the child sitting on the ground,2,0,CW,learn crawling,assigned seats,playing with the card,fell backwards,resting,sitting,sit,78
2771402761,1460,640,480,how does the kid move forward,4,6,CH,sitting on baby chair,child holds his finger,cycling,jumping,lady pushes girl forward,pushes,push,151
4249756405,774,320,240,why is the man looking down in the middle of the video,3,5,CW,gesturing in his speech,observe baby,trying ot open bottle,playing guitar,take off shoes,looking,look,28
6618792571,2518,640,480,how did the girl move herself to take the spoon toy in the middle of the video,3,5,CH,walk,slide down,carried by man,crawls,with toy car,crawls,crawl,112
5352022985,1411,640,360,why does the dog shake its body near the end of the video,0,3,CW,get rid of snow,get rid of powder,get rid of water,shocked by ball,get rid of leash,shake,shake,140
8313365386,318,640,360,why did the lady lean forward near the middle,3,4,CW,moving the joystick,tire,protect boy from falling,to see something,holding the dog s collar,lean,lean,98
6988748711,1512,640,480,what does the woman in grey do after the man in pink spread the cloth near the beginning,0,8,TN,walk close to man in pink,walk towards the girl with curly hair,hit her with cushion,clasp her hands,runs back,spread,spread,85
6329954198,692,640,360,what did the man in beige shirt do after he looked away,3,7,TN,move forward,walk forward,stand up,rotates,play instrument,looked,look,28
6233408665,2246,640,360,why did the woman in pink move her arms,4,2,CW,gesturing,posing for photo,hold onto railing,catch a ball,dancing,move,move,161
5667931404,335,640,360,why did the baby bend down again after picking up a big rock,1,4,CW,too steep,pick another smaller rock,his body supported by harness,sit properly on slide,for support,bend,bend,156
9873067604,920,640,360,what did the boy with collar shirt do after he looked at the camera at first,3,5,TN,stop crying,hold s the rod,look away,talk,stick his tongue out,looked,look,28
5902452647,812,640,480,why did the pink dress girl move backwards in the middle,2,1,CW,to jump,help baby go into crawling position,dodge the ball,to hit boy,grip the rope,move,move,161
6618792571,2518,640,480,what did the girl do after she knocked herself into the beanbag,1,8,TN,laugh,sits down,pick it up again,hold a cross sign,puts it back,knocked,knock,37
6168295272,446,640,360,why is the lady in blue swaying her body,4,7,CW,attract attention,restless,playing hula-hoops,posing for camera,dance,swaying,sway,74
4698622422,1252,640,480,why did the woman walk up to the boy at the end of the video,4,2,CW,sneeze,completed sliding down,tries to say something,give the boy something,the boy fells down,walk,walk,159
2435100235,1906,640,480,why did the man suddenly turn to the camera in the beginning,1,2,CW,get the boy to focus,film himself to give commentary,practicing his golf skills,smile at camera,film the man riding,turn,turn,157
4762946272,647,640,360,why did the boy tilt the spoon into the bowl three times,4,7,CW,playing,ladle food,easier for baking,happy,ensure all flour is poured,tilt,tilt,98
2559262403,2158,320,240,how do the pugs play with one another,0,7,CH,play biting,play with the rope,make dog jump,use its mouth,biting each other,play,play,141
13884293626,5395,640,360,why did the lady in purple touched her hair in the middle of the video,0,6,CW,want to let down hair,adjust hair,pose for camera,affectionate gesture,drinking,touched,touch,154
5667931404,335,640,360,what does the boy do after picking up the rocks,0,6,TN,walk away,sing,keep peeking at dog,dancing,lean and look forward,picking,pick,152
4465235803,1014,640,428,what does the baby do after turning towards his left at the end,2,5,TN,look up smile and move hand,looks at the other side,hold on to toy car wheel,touch baby on right,look at the girl,turning,turn,157
6860322796,1285,640,360,what does the black dog do after it plays a while with the brown dog,0,0,TN,chase the lady,kicks the heavy snowball,look at the cameraman,swiped by the person,fall off,plays,play,141
8387356484,1022,604,1072,how did the baby ensure that he do not dirty his clothes,2,7,CH,wear apron,woman cover with towel,wear bib,fed by man,napkin on collar,wear,wear,5
8457210773,1976,640,480,why did the brown dog shake its body,1,0,CW,remove water from body,to clear snow from body,roll in the snow,dancing,attracting attention,shake,shake,140
4276006683,799,640,480,why does the cat move away after biting the person s index finger,4,3,CW,to remove water from his body,hold the toy tightly,licking,sleepy,the person rolls him away,move,move,161
8330342965,1313,640,362,how does the girl move around the room,0,7,CH,run,crawl,cycling,ride bike,roll,run,run,155
5333075105,1168,640,480,how did the man supported himself as he moved through the think snow,0,3,CH,stick,jacket,snowmobile dig through,skiing,balance,stick,stick,101
6879924118,488,640,360,why is the man in black pants standing in front of the people,4,4,CW,relaxed,feel accomplished,playing the guitar,singing,speak to them,standing,stand,158
4798585428,2697,640,480,why are the people standing,2,10,CW,reading,gesturing,taking photo,light up the room,dancing,standing,stand,158
2599937944,449,500,375,why were the ladies watching the guy in black,4,3,CW,learning,taking picture,enjoy the performance,like the music,watching him bouncing over stream,watching,watch,28
8797589693,2699,640,480,why is the lady in white holding a phone at the end,3,8,CW,check message,speaking on phone,anwer a call,filming the event,playing phone game,holding,hold,4
7330294814,2298,640,360,why is the lady in beige holding a soft toy,1,2,CW,trying to sell it,playing with baby,props for photo,cleaning the toy,tossing to dog,holding,hold,4
3581585756,702,640,480,what does the girl do after posing with the woman,0,7,TN,hug the woman,walk forward,continue cycling,smile and wave,playing with sticks,posing,pose,59
4671452046,1306,640,480,how did the lady in purple prevent the baby from falling when he bend down to stir the cup,1,5,CH,grab the collar,hold the stomach,secure in between her legs,in child restraint,grab the legs,hold,hold,4
6727904179,962,640,360,why did the two man indoor turn their head to the right,3,4,CW,look at each other,performing on stage,looking at painting,look at screen,posing for camera,turn,turn,157
7728559968,1480,640,360,what do the kittens do after sitting up at the end,3,8,TN,crawls away,rubs against him,try to bite,look around,lady s leg,sitting,sit,78
8552680285,442,640,360,how does the person standing move her arms,3,2,CH,raise it up,wave them around,move sideways,push the stick backwards,move in circles,push,push,151
5297811305,720,640,360,why is the woman holding the big instrument,3,2,CW,to get the baby s attention,dance move,clean the bushes,shove the snow,moving baby s hands,holding,hold,4
4612723694,1681,640,480,what did the man do with the white bag after letting the snake out,0,8,TN,throw it aside,drinks it,tocuh his nose,pass the ribbon to the lady,continue playing instrument,letting,let,128
5561024834,947,640,360,why does the boy bend down at the beginning of the video,1,0,CW,encourage baby to play with boy,to flip,pick up the stick,look at purple thing on ground,holding a hen,bend,bend,156
7223854838,413,640,360,why does the girl in pink carry a toy,4,2,CW,it was a new present for her,watch the toy moves,posing for camera,prevent from being snatched,like it,carry,carry,145
3711681535,1070,640,480,why does the woman wear a belt around her stomach,2,0,CW,hot weather,holding the console,safety,cold outside,to hold baby in her arms,wear,wear,5
4564478328,1410,640,360,how does the lioness attack the other lioness who was drinking water,2,7,CH,using two pots,point,jump on its back,open arms,hold it tightly,jump,jump,153
4542882771,866,480,640,why does the baby look down the first time,3,2,CW,picks up the grey jacket,pushing toy,toy dropped,to scoop the food,dog come to him,look,look,28
4968805923,313,640,480,why did the man holding the bat throw his bat down after hitting the water balloon,4,3,CW,to wash it,playing it,practicing,break open the pinata,excited,holding,hold,4
3375218204,2241,640,480,why does the boy lie down on the floor,1,2,CW,fell down,let girl walk through,pet the dog,drinking water,grab something on floor,lie,lie,57
3974684583,735,640,362,how is the huge cylinder transported from one point to another,1,6,CH,man pushes it,moving floor,lady pushes it,blue girl kicking,pulled with rope,moving,move,161
7453733046,992,640,360,why does the man in white bend down after reaching the pavement,2,2,CW,jump,traffic light for cars signal go,pick up the ball,training body,find video funny,bend,bend,156
6205856607,978,272,480,what does the horse do after it turns back to the girl the second time,0,1,TN,play with her hair,scrunch her legs,moves with horse,crawl,walk off,turns,turn,157
2976913210,542,640,480,why is the man unable to ride the vehicle,0,0,CW,stuck,fell off from the vehicle,a barrier in front of him,met with dead end,plastic trapped among the wheels,ride,ride,79
6018490041,825,640,480,why are the men rocking their hips back and forth,4,1,CW,teach baby to dance,moving with rhythm,for balance while skating,dancing,guide the bat to hit cans,rocking,rock,74
5889898795,2697,640,360,how does the second man in black put his hands when he ziplines down,0,4,CH,holds his string,bend,stretch hands out,keep near his body,touching his shirt,holds,hold,4
2503404966,840,640,480,why is the boy in red sitting down on the toy truck,4,0,CW,posing for camera,imitate the girls' actions,adjusting the wheels,observe how the truck moves,playing with it,sitting,sit,78
8513603944,919,640,480,why did the child in blue helmet turn his head back while sliding,2,1,CW,somone called out to him,place the ball properly,check where other kid is,check where the dog is,calling for the girl,turn,turn,157
9576671750,825,640,360,how did the person show the sides of the phone,0,5,CH,turn the phone,flip side to side,mike stand,by the driver,using his fingers,turn,turn,157
2824317018,1606,500,375,how did the girls behave friendly with the boy,0,5,CH,bend down,sits on a chair beside him,hold his hands,gave him a red ball,kiss him,bend,bend,156
8752043000,1572,640,360,why is the person pushing the baby pram,3,0,CW,walking in park,catching a train,get pram out of the way,playing with the baby,testing the pram,pushing,push,151
6754608321,1617,272,480,what did the girl do after she looked at the baby near the end of the video,2,7,TN,touch man s head,turn to baby and play,hug baby,smiles,cry,looked,look,28
7728559968,1480,640,360,why do the kittens kick each other,4,2,CW,snatch toys,snatch food,disturbing one another,annoyed with one another,play fighting,kick,kick,132
7771650716,1805,640,360,why did the man put the dog on the floor after carrying it,3,2,CW,let it roll around,he was looking for something,bathing dog,let it walk,picking up the toy,put,put,160
8254300526,1104,640,1138,why does the baby look upwards towards the end,2,8,CW,look at squirrel,look at sun,look at adult,give bird the fruit,smile,look,look,28
8224492254,972,640,480,how did the adult support the baby,1,8,CH,strapped into pram,hold baby with his hands,on white lady s back,on lady s lap,with a rope,hold,hold,4
9213637099,1539,640,360,what did the girl do before she put her hands up in the middle,1,0,TP,claps,jump,bow,lay down,singing,put,put,160
8188651630,571,640,480,why is the cat moving its leg up and down,3,8,CW,cleaning itself,playing with other cat,walking around,playing with human s foot,sleeping,moving,move,161
8080432373,2697,640,360,how did the man ensure that the girl do not fall when she is going down the stool,0,8,CH,put hand out to support,carry girl down,step on stool,hold girl tightly,hold the side of stool,put,put,160
3383804222,999,640,480,what does the baby panda do after licking the older panda for a while at the start,2,2,TN,look at the panda touching it,take the gift from the lady,turn away,touch dog s nose,push dog away,licking,lick,105
3105728894,1512,640,480,why does the man wearing a red cap bend down at the start of the video,2,0,CW,vomitting,tying shoelaces,pick up ball,feeding his child,fell over,wearing,wear,5
11244289523,552,640,360,what did the lady in black do after the baby picked up the towel,4,7,TN,continue feeding,touch baby s feet,stares at camera,rub the baby s face,keeps it back,picked,pick,152
3981865268,1109,640,480,why is the person looking at his laptop the whole time,2,2,CW,editing the music,show the picture from camera,for music score reference,distracted,watch video,looking,look,28
2932897373,558,500,375,what did the man in grey and lady in white do after looking at the sign board in the middle of video,1,4,TN,changes the camera focus,walking,embracing it,turn camera around,a cup,looking,look,28
4761953886,797,640,360,why does the girl put her hand on the dog in the middle,3,2,CW,feed dog,pat it,let lady hug it,caress dog,carry dog,put,put,160
9082180631,406,640,360,how did two children in pink move forward,0,4,CH,boy pull the sledge,adult drive them,run forward,jump forward,skate,pull,pull,146
8254300526,1104,640,1138,why is the baby sitting down,0,4,CW,playing,watching television,reach for the book,bathing,lose balance,sitting,sit,78
4815534482,2250,640,362,why is the boy looking around,4,1,CW,someone called him,looking for new directions,playing hide and seek,searching for the door,check for cars,looking,look,28
4189100053,874,640,360,what does the woman do after scratching the fork with her finger in the middle,0,8,TN,lick her finger,touch another bell,hold the dog,takes the spoon back in bowl,scoop icecream,scratching,scratch,66
3502722122,425,480,640,why does the boy keep pushing the green cover down in the middle of the video,4,7,CW,to get the toy,he is bored,he was angry,to tear the page,prevented him from seeing the book,keep,keep,149
5803861992,2145,640,480,how did the baby ensure her head is comfortable,3,3,CH,lady hold it,wear beanie,shake her head,lying on the pillow,layers of blanket,lying,lie,57
7288107396,507,640,360,why did the boy extend his hands toward the present,2,8,CW,push it off the table,hit it,to pick it up,pass to adult,facing the camera,extend,extend,92
4978714491,1200,640,480,how did the bus knew when to start moving,4,7,CH,pedestrians move away,holds the pole,handle,signalled by man,light turns green,turns,turn,157
3359075894,414,640,480,why does the man in black stand a distance away from the man holding a bat,0,9,CW,throw balls,watching the show,avoid geting hitted,wave his whip,emphasise points,holding,hold,4
7988210561,320,640,384,why did the toy fell at the end of the video,3,3,CW,cat jumps into it,lost interest,sits down to play,imbalanced,pick up ball,fell,fell,127
7164729910,656,640,360,why is the boy holding the steering wheel at the start of the video,0,0,CW,drive toy car,playing,excited,let the girl feed him,to steer it,holding,hold,4
4798585428,2697,640,480,why did the woman in black turn to look at the man in yellow as he speaks,1,2,CW,paying attention to him,listening to him talking,wiping,show agreement,listen to the lady talking,look,look,28
5702201498,335,640,1138,why did the man open his eyes after hugging the pillow for a while,2,1,CW,distracted by the camera man,point to the video recorder,check out the camera,walk to the kitchen,call out for the baby,open,open,139
7651639778,1963,640,480,why does the man in brown jacket point at the steel pipe after the man wearing hoodie starts tying something,1,1,CW,demonstrate holding position,to show him where to tie,ready for rock climbing,hold the pipe,push the pipe,wearing,wear,5
3340340268,1289,640,480,what does the girl in green do after lifting the yellow bucket up briefly near the start,0,2,TN,look around,run to the back,paddle,kick ball back,put inbox,lifting,lift,137
4740074365,584,640,360,why are the bride and groom holding each other,1,7,CW,to coax her to walk,dancing,bow towards each other,posing for photos,playing with each other,holding,hold,4
2735019707,583,640,480,why does the man reach out his hands at the end of the video,4,3,CW,gesturing in his speech,talking,part of practice,to show the cat s body,play with baby,reach,reach,150
4485707628,1933,352,288,why does the black dog put out it s tongue towards the end,4,4,CW,smelling it,cold,snatched the bone,stay afloat,tired,put,put,160
5134317883,1890,640,360,what does the man in red do after scooping using a spoon near the end,1,10,TN,put pieces on board randomly,take out price with knife,dog treat,open her mouth,turned to talk to her,scooping,scoop,29
3562017845,1200,640,428,what did the bird that crossed the water do after the bird behind sat down at the middle of the video,3,6,TN,push box to where he started,put it down,talk,shake body,kiss baby,sat,sit,78
8740703217,602,640,360,what does the baby do after picking up the food,2,2,TN,nothing,look behind him,eat the food,put on sofa,smile,picking,pick,152
2796821016,1851,500,375,why does the boy in white stop rolling and start again in between,1,3,CW,feel hot,boy in striped blocking his way,to get the toy,distracted,lower the baby,rolling,roll,124
4465235803,1014,640,428,why is baby looking back occasionally while having the haircut,4,2,CW,get it out of her face,happy about the baby,entertained,wants to move,checking,looking,look,28
4815534482,2250,640,362,why is the boy touching the keys at the center of the car,3,2,CW,remove keys,clean the keys,opening a box,adjust keys,unlock treasure chest,touching,touch,154
6018514357,1280,640,1138,how did the man help the baby get off the slide,0,3,CH,hold baby s hand,pull the baby down,push the baby forward,carry the baby,with a rope,hold,hold,4
12392885583,929,640,480,why did the woman put her hand in front of the baby s head,2,9,CW,play with baby,position for photo,protect baby,take turn to care for baby,excited,put,put,160
3375218204,2241,640,480,what do the children do after the man lies down in the middle,4,7,TN,feed baby,crawl around,clap their hands,put fingers in mouth,move over him,lies,lie,57
3107742409,1604,500,280,why does the man put both his hands in front of him while sitting down,0,6,CW,hold baby firmly,playing piano,crying,demanding for some food,clapping his hands,put,put,160
